FINAL_HP,GAME,N_TURN,N_PLAY,ENERGY,PLAY,ATTACK,VULNERABLE,DEFEND,PLAYER_HP,PLAYER_BLOCK,MONSTER_HP,MONSTER_ATTACK,MONSTER_BLOCK,MONSTER_VULNERABLE
54,36,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
54,36,2,2,1,DEFEND,0,0,5,65,0,20,0,0,1
54,36,3,0,3,DEFEND,0,0,5,65,0,20,16,0,0
54,36,3,1,2,BASH,8,2,0,65,5,20,16,0,0
54,36,4,0,3,STRIKE,6,0,0,54,0,12,0,6,1
54,36,4,1,2,STRIKE,6,0,0,54,0,9,0,0,1
68,37,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
68,37,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
68,37,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
68,37,2,0,3,STRIKE,6,0,0,70,0,34,7,5,0
68,37,2,1,2,DEFEND,0,0,5,70,0,33,7,0,0
68,37,2,2,1,STRIKE,6,0,0,70,5,33,7,0,0
68,37,3,0,3,STRIKE,6,0,0,68,0,27,0,6,0
68,37,3,1,2,STRIKE,6,0,0,68,0,27,0,0,0
68,37,3,2,1,STRIKE,6,0,0,68,0,21,0,0,0
68,37,4,0,3,BASH,8,2,0,68,0,15,16,0,0
68,37,4,1,1,STRIKE,6,0,0,68,0,7,16,0,2
64,38,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,38,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,38,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,38,2,0,3,STRIKE,6,0,0,70,0,34,0,6,0
64,38,2,1,2,STRIKE,6,0,0,70,0,34,0,0,0
64,38,2,2,1,STRIKE,6,0,0,70,0,28,0,0,0
64,38,3,0,3,DEFEND,0,0,5,70,0,22,16,0,0
64,38,3,1,2,DEFEND,0,0,5,70,5,22,16,0,0
64,38,3,2,1,STRIKE,6,0,0,70,10,22,16,0,0
64,38,4,0,3,BASH,8,2,0,64,0,16,0,6,0
64,38,4,1,1,STRIKE,6,0,0,64,0,14,0,0,2
64,38,5,0,3,STRIKE,6,0,0,64,0,5,15,5,1
64,38,5,1,2,STRIKE,6,0,0,64,0,1,15,0,1
63,39,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
63,39,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
63,39,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
63,39,2,0,3,BASH,8,2,0,70,0,34,0,6,0
63,39,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
63,39,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
63,39,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
63,39,3,2,1,STRIKE,6,0,0,70,10,23,16,0,1
63,39,4,0,3,DEFEND,0,0,5,64,0,14,11,5,0
63,39,4,1,2,DEFEND,0,0,5,64,5,14,11,5,0
63,39,4,2,1,STRIKE,6,0,0,64,10,14,11,5,0
63,39,5,0,3,STRIKE,6,0,0,63,0,13,11,5,0
63,39,5,1,2,STRIKE,6,0,0,63,0,12,11,0,0
63,39,5,2,1,STRIKE,6,0,0,63,0,6,11,0,0
68,40,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
68,40,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
68,40,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
68,40,2,0,3,BASH,8,2,0,70,0,34,7,5,0
68,40,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
68,40,3,0,3,STRIKE,6,0,0,68,0,31,7,5,1
68,40,3,1,2,DEFEND,0,0,5,68,0,27,7,0,1
68,40,3,2,1,DEFEND,0,0,5,68,5,27,7,0,1
68,40,4,0,3,STRIKE,6,0,0,68,0,27,0,6,0
68,40,4,1,2,STRIKE,6,0,0,68,0,27,0,0,0
68,40,4,2,1,STRIKE,6,0,0,68,0,21,0,0,0
68,40,5,0,3,DEFEND,0,0,5,68,0,15,11,5,0
68,40,5,1,2,DEFEND,0,0,5,68,5,15,11,5,0
68,40,5,2,1,DEFEND,0,0,5,68,10,15,11,5,0
68,40,6,0,3,BASH,8,2,0,68,0,15,16,0,0
68,40,6,1,1,STRIKE,6,0,0,68,0,7,16,0,2
65,41,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
65,41,1,1,2,STRIKE,6,0,0,72,5,40,12,0,0
65,41,1,2,1,STRIKE,6,0,0,72,5,34,12,0,0
65,41,2,0,3,BASH,8,2,0,65,0,28,0,6,0
65,41,2,1,1,STRIKE,6,0,0,65,0,26,0,0,2
65,41,3,0,3,STRIKE,6,0,0,65,0,17,16,0,1
65,41,3,1,2,STRIKE,6,0,0,65,0,8,16,0,1
62,42,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
62,42,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
62,42,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
62,42,2,0,3,BASH,8,2,0,70,0,34,0,6,0
62,42,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
62,42,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
62,42,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
62,42,3,2,1,STRIKE,6,0,0,70,10,23,16,0,1
62,42,4,0,3,DEFEND,0,0,5,64,0,14,11,5,0
62,42,4,1,2,DEFEND,0,0,5,64,5,14,11,5,0
62,42,4,2,1,STRIKE,6,0,0,64,10,14,11,5,0
62,42,5,0,3,DEFEND,0,0,5,63,0,13,11,5,0
62,42,5,1,2,DEFEND,0,0,5,63,5,13,11,5,0
62,42,5,2,1,STRIKE,6,0,0,63,10,13,11,5,0
62,42,6,0,3,STRIKE,6,0,0,62,0,12,16,0,0
62,42,6,1,2,STRIKE,6,0,0,62,0,6,16,0,0
61,43,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
61,43,1,1,2,BASH,8,2,0,72,5,40,12,0,0
61,43,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
61,43,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
61,43,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
61,43,3,0,3,DEFEND,0,0,5,63,0,19,7,5,0
61,43,3,1,2,STRIKE,6,0,0,63,5,19,7,5,0
61,43,3,2,1,STRIKE,6,0,0,63,5,18,7,0,0
61,43,4,0,3,STRIKE,6,0,0,61,0,12,12,0,0
61,43,4,1,2,BASH,8,2,0,61,0,6,12,0,0
58,44,1,0,3,BASH,8,2,0,72,0,40,12,0,0
58,44,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
58,44,2,0,3,STRIKE,6,0,0,60,0,23,7,5,1
58,44,2,1,2,DEFEND,0,0,5,60,0,19,7,0,1
58,44,2,2,1,STRIKE,6,0,0,60,5,19,7,0,1
58,44,3,0,3,STRIKE,6,0,0,58,0,10,7,5,0
58,44,3,1,2,DEFEND,0,0,5,58,0,9,7,0,0
58,44,3,2,1,DEFEND,0,0,5,58,5,9,7,0,0
58,44,4,0,3,STRIKE,6,0,0,58,0,9,12,0,0
58,44,4,1,2,STRIKE,6,0,0,58,0,3,12,0,0
67,45,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
67,45,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
67,45,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
67,45,2,0,3,STRIKE,6,0,0,70,0,34,7,5,0
67,45,2,1,2,DEFEND,0,0,5,70,0,33,7,0,0
67,45,2,2,1,STRIKE,6,0,0,70,5,33,7,0,0
67,45,3,0,3,BASH,8,2,0,68,0,27,0,6,0
67,45,3,1,1,STRIKE,6,0,0,68,0,25,0,0,2
67,45,4,0,3,STRIKE,6,0,0,68,0,16,11,5,1
67,45,4,1,2,DEFEND,0,0,5,68,0,12,11,0,1
67,45,4,2,1,DEFEND,0,0,5,68,5,12,11,0,1
67,45,5,0,3,STRIKE,6,0,0,67,0,12,0,6,0
67,45,5,1,2,STRIKE,6,0,0,67,0,12,0,0,0
67,45,5,2,1,STRIKE,6,0,0,67,0,6,0,0,0
59,46,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,46,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
59,46,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
59,46,2,0,3,STRIKE,6,0,0,70,0,34,0,6,0
59,46,2,1,2,STRIKE,6,0,0,70,0,34,0,0,0
59,46,2,2,1,STRIKE,6,0,0,70,0,28,0,0,0
59,46,3,0,3,DEFEND,0,0,5,70,0,22,16,0,0
59,46,3,1,2,STRIKE,6,0,0,70,5,22,16,0,0
59,46,3,2,1,STRIKE,6,0,0,70,5,16,16,0,0
59,46,4,0,3,BASH,8,2,0,59,0,10,11,5,0
59,46,4,1,1,STRIKE,6,0,0,59,0,7,11,0,2
66,47,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
66,47,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
66,47,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
66,47,2,0,3,BASH,8,2,0,70,0,34,7,5,0
66,47,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
66,47,3,0,3,STRIKE,6,0,0,68,0,31,7,5,1
66,47,3,1,2,DEFEND,0,0,5,68,0,27,7,0,1
66,47,3,2,1,STRIKE,6,0,0,68,5,27,7,0,1
66,47,4,0,3,BASH,8,2,0,66,0,18,0,6,0
66,47,4,1,1,STRIKE,6,0,0,66,0,16,0,0,2
66,47,5,0,3,STRIKE,6,0,0,66,0,7,11,5,1
66,47,5,1,2,STRIKE,6,0,0,66,0,3,11,0,1
60,48,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,48,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,48,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,48,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,48,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,48,3,0,3,BASH,8,2,0,60,0,11,11,5,0
60,48,3,1,1,STRIKE,6,0,0,60,0,8,11,0,2
60,49,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,49,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,49,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,49,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,49,2,2,1,STRIKE,6,0,0,60,0,11,0,0,1
60,49,3,0,3,STRIKE,6,0,0,60,0,2,11,5,0
60,49,3,1,2,STRIKE,6,0,0,60,0,1,11,0,0
58,50,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
58,50,1,1,2,STRIKE,6,0,0,72,5,40,12,0,0
58,50,1,2,1,STRIKE,6,0,0,72,5,34,12,0,0
58,50,2,0,3,BASH,8,2,0,65,0,28,7,5,0
58,50,2,1,1,STRIKE,6,0,0,65,0,25,7,0,2
58,50,3,0,3,STRIKE,6,0,0,58,0,16,0,6,1
58,50,3,1,2,STRIKE,6,0,0,58,0,13,0,0,1
58,50,3,2,1,DEFEND,0,0,5,58,0,4,0,0,1
58,50,4,0,3,STRIKE,6,0,0,58,0,4,11,5,0
58,50,4,1,2,STRIKE,6,0,0,58,0,3,11,0,0
64,51,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,51,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,51,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,51,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,51,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,51,3,0,3,DEFEND,0,0,5,70,0,23,16,0,1
64,51,3,1,2,DEFEND,0,0,5,70,5,23,16,0,1
64,51,3,2,1,STRIKE,6,0,0,70,10,23,16,0,1
64,51,4,0,3,STRIKE,6,0,0,64,0,14,0,6,0
64,51,4,1,2,STRIKE,6,0,0,64,0,14,0,0,0
64,51,4,2,1,STRIKE,6,0,0,64,0,8,0,0,0
64,51,5,0,3,BASH,8,2,0,64,0,2,15,5,0
65,52,1,0,3,BASH,8,2,0,72,0,40,12,0,0
65,52,1,1,1,DEFEND,0,0,5,72,0,32,12,0,2
65,52,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
65,52,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
65,52,2,2,1,STRIKE,6,0,0,65,0,20,0,0,1
65,52,3,0,3,BASH,8,2,0,65,0,11,11,5,0
65,52,3,1,1,STRIKE,6,0,0,65,0,8,11,0,2
61,53,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
61,53,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
61,53,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
61,53,2,0,3,BASH,8,2,0,70,0,34,7,5,0
61,53,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
61,53,3,0,3,STRIKE,6,0,0,68,0,31,12,0,1
61,53,3,1,2,DEFEND,0,0,5,68,0,22,12,0,1
61,53,3,2,1,STRIKE,6,0,0,68,5,22,12,0,1
61,53,4,0,3,STRIKE,6,0,0,61,0,13,0,6,0
61,53,4,1,2,STRIKE,6,0,0,61,0,13,0,0,0
61,53,4,2,1,STRIKE,6,0,0,61,0,7,0,0,0
61,53,5,0,3,BASH,8,2,0,61,0,1,16,0,0
63,54,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
63,54,1,1,2,BASH,8,2,0,72,5,40,12,0,0
63,54,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
63,54,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
63,54,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
63,54,3,0,3,STRIKE,6,0,0,63,0,19,0,6,0
63,54,3,1,2,STRIKE,6,0,0,63,0,19,0,0,0
63,54,3,2,1,STRIKE,6,0,0,63,0,13,0,0,0
63,54,4,0,3,STRIKE,6,0,0,63,0,7,11,5,0
63,54,4,1,2,STRIKE,6,0,0,63,0,6,11,0,0
69,55,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
69,55,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
69,55,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
69,55,2,0,3,BASH,8,2,0,70,0,34,0,6,0
69,55,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
69,55,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
69,55,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
69,55,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
69,55,4,0,3,BASH,8,2,0,69,0,19,0,6,0
69,55,4,1,1,STRIKE,6,0,0,69,0,17,0,0,2
69,55,5,0,3,STRIKE,6,0,0,69,0,8,20,0,1
63,56,1,0,3,BASH,8,2,0,72,0,40,12,0,0
63,56,1,1,1,DEFEND,0,0,5,72,0,32,12,0,2
63,56,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
63,56,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
63,56,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
63,56,3,0,3,STRIKE,6,0,0,63,0,19,0,6,0
63,56,3,1,2,STRIKE,6,0,0,63,0,19,0,0,0
63,56,3,2,1,DEFEND,0,0,5,63,0,13,0,0,0
63,56,4,0,3,STRIKE,6,0,0,63,0,13,11,5,0
63,56,4,1,2,STRIKE,6,0,0,63,0,12,11,0,0
63,56,4,2,1,STRIKE,6,0,0,63,0,6,11,0,0
66,57,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
66,57,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
66,57,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
66,57,2,0,3,BASH,8,2,0,70,0,34,7,5,0
66,57,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
66,57,3,0,3,STRIKE,6,0,0,68,0,31,7,5,1
66,57,3,1,2,DEFEND,0,0,5,68,0,27,7,0,1
66,57,3,2,1,STRIKE,6,0,0,68,5,27,7,0,1
66,57,4,0,3,BASH,8,2,0,66,0,18,0,6,0
66,57,4,1,1,STRIKE,6,0,0,66,0,16,0,0,2
66,57,5,0,3,STRIKE,6,0,0,66,0,7,16,0,1
63,58,1,0,3,BASH,8,2,0,72,0,40,12,0,0
63,58,1,1,1,DEFEND,0,0,5,72,0,32,12,0,2
63,58,2,0,3,STRIKE,6,0,0,65,0,32,7,5,1
63,58,2,1,2,STRIKE,6,0,0,65,0,28,7,0,1
63,58,2,2,1,DEFEND,0,0,5,65,0,19,7,0,1
63,58,3,0,3,STRIKE,6,0,0,63,0,19,0,6,0
63,58,3,1,2,STRIKE,6,0,0,63,0,19,0,0,0
63,58,3,2,1,DEFEND,0,0,5,63,0,13,0,0,0
63,58,4,0,3,BASH,8,2,0,63,0,13,16,0,0
63,58,4,1,1,STRIKE,6,0,0,63,0,5,16,0,2
62,59,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
62,59,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
62,59,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
62,59,2,0,3,BASH,8,2,0,70,0,34,7,5,0
62,59,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
62,59,3,0,3,STRIKE,6,0,0,68,0,31,7,5,1
62,59,3,1,2,DEFEND,0,0,5,68,0,27,7,0,1
62,59,3,2,1,STRIKE,6,0,0,68,5,27,7,0,1
62,59,4,0,3,DEFEND,0,0,5,66,0,18,12,0,0
62,59,4,1,2,STRIKE,6,0,0,66,5,18,12,0,0
62,59,4,2,1,DEFEND,0,0,5,66,5,12,12,0,0
62,59,5,0,3,STRIKE,6,0,0,64,0,12,7,5,0
62,59,5,1,2,STRIKE,6,0,0,64,0,11,7,0,0
62,59,5,2,1,DEFEND,0,0,5,64,0,5,7,0,0
62,59,6,0,3,STRIKE,6,0,0,62,0,5,7,5,0
62,59,6,1,2,STRIKE,6,0,0,62,0,4,7,0,0
54,60,1,0,3,BASH,8,2,0,72,0,40,12,0,0
54,60,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
54,60,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
54,60,2,1,2,DEFEND,0,0,5,60,0,20,0,0,1
54,60,2,2,1,DEFEND,0,0,5,60,5,20,0,0,1
54,60,3,0,3,DEFEND,0,0,5,60,0,20,11,5,0
54,60,3,1,2,DEFEND,0,0,5,60,5,20,11,5,0
54,60,3,2,1,DEFEND,0,0,5,60,10,20,11,5,0
54,60,4,0,3,BASH,8,2,0,60,0,20,11,5,0
54,60,4,1,1,DEFEND,0,0,5,60,0,17,11,0,2
54,60,5,0,3,STRIKE,6,0,0,54,0,17,0,6,1
54,60,5,1,2,STRIKE,6,0,0,54,0,14,0,0,1
54,60,5,2,1,STRIKE,6,0,0,54,0,5,0,0,1
59,61,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
59,61,1,1,2,BASH,8,2,0,72,5,40,12,0,0
59,61,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
59,61,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
59,61,2,2,1,DEFEND,0,0,5,65,0,20,0,0,1
59,61,3,0,3,BASH,8,2,0,65,0,20,11,5,0
59,61,3,1,1,DEFEND,0,0,5,65,0,17,11,0,2
59,61,4,0,3,STRIKE,6,0,0,59,0,17,16,0,1
59,61,4,1,2,STRIKE,6,0,0,59,0,8,16,0,1
58,62,1,0,3,BASH,8,2,0,72,0,40,12,0,0
58,62,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
58,62,2,0,3,STRIKE,6,0,0,60,0,23,7,5,1
58,62,2,1,2,DEFEND,0,0,5,60,0,19,7,0,1
58,62,2,2,1,STRIKE,6,0,0,60,5,19,7,0,1
58,62,3,0,3,STRIKE,6,0,0,58,0,10,0,6,0
58,62,3,1,2,STRIKE,6,0,0,58,0,10,0,0,0
58,62,3,2,1,STRIKE,6,0,0,58,0,4,0,0,0
54,63,1,0,3,BASH,8,2,0,72,0,40,12,0,0
54,63,1,1,1,DEFEND,0,0,5,72,0,32,12,0,2
54,63,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
54,63,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
54,63,2,2,1,DEFEND,0,0,5,65,0,20,0,0,1
54,63,3,0,3,DEFEND,0,0,5,65,0,20,16,0,0
54,63,3,1,2,BASH,8,2,0,65,5,20,16,0,0
54,63,4,0,3,STRIKE,6,0,0,54,0,12,0,6,1
54,63,4,1,2,STRIKE,6,0,0,54,0,9,0,0,1
65,64,1,0,3,BASH,8,2,0,72,0,40,12,0,0
65,64,1,1,1,DEFEND,0,0,5,72,0,32,12,0,2
65,64,2,0,3,STRIKE,6,0,0,65,0,32,0,6,1
65,64,2,1,2,STRIKE,6,0,0,65,0,29,0,0,1
65,64,2,2,1,STRIKE,6,0,0,65,0,20,0,0,1
65,64,3,0,3,BASH,8,2,0,65,0,11,11,5,0
65,64,3,1,1,STRIKE,6,0,0,65,0,8,11,0,2
58,65,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
58,65,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
58,65,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
58,65,2,0,3,BASH,8,2,0,70,0,34,0,6,0
58,65,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
58,65,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
58,65,3,1,2,DEFEND,0,0,5,70,5,23,11,5,1
58,65,3,2,1,STRIKE,6,0,0,70,10,23,11,5,1
58,65,4,0,3,DEFEND,0,0,5,69,0,19,16,0,0
58,65,4,1,2,STRIKE,6,0,0,69,5,19,16,0,0
58,65,4,2,1,STRIKE,6,0,0,69,5,13,16,0,0
58,65,5,0,3,STRIKE,6,0,0,58,0,7,0,6,0
58,65,5,1,2,BASH,8,2,0,58,0,7,0,0,0
60,66,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,66,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,66,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,66,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,66,2,2,1,STRIKE,6,0,0,60,0,11,0,0,1
60,66,3,0,3,STRIKE,6,0,0,60,0,2,16,0,0
60,67,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,67,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,67,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,67,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,67,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,67,3,0,3,STRIKE,6,0,0,60,0,11,11,5,0
60,67,3,1,2,STRIKE,6,0,0,60,0,10,11,0,0
60,67,3,2,1,STRIKE,6,0,0,60,0,4,11,0,0
64,68,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
64,68,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
64,68,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
64,68,2,0,3,BASH,8,2,0,70,0,34,0,6,0
64,68,2,1,1,STRIKE,6,0,0,70,0,32,0,0,2
64,68,3,0,3,DEFEND,0,0,5,70,0,23,11,5,1
64,68,3,1,2,STRIKE,6,0,0,70,5,23,11,5,1
64,68,3,2,1,STRIKE,6,0,0,70,5,19,11,0,1
64,68,4,0,3,BASH,8,2,0,64,0,10,0,6,0
64,68,4,1,1,STRIKE,6,0,0,64,0,8,0,0,2
61,69,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
61,69,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
61,69,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
61,69,2,0,3,BASH,8,2,0,70,0,34,7,5,0
61,69,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
61,69,3,0,3,STRIKE,6,0,0,68,0,31,12,0,1
61,69,3,1,2,DEFEND,0,0,5,68,0,22,12,0,1
61,69,3,2,1,STRIKE,6,0,0,68,5,22,12,0,1
61,69,4,0,3,STRIKE,6,0,0,61,0,13,0,6,0
61,69,4,1,2,STRIKE,6,0,0,61,0,13,0,0,0
61,69,4,2,1,STRIKE,6,0,0,61,0,7,0,0,0
61,69,5,0,3,STRIKE,6,0,0,61,0,1,16,0,0
60,70,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,70,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,70,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,70,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,70,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,70,3,0,3,STRIKE,6,0,0,60,0,11,16,0,0
60,70,3,1,2,BASH,8,2,0,60,0,5,16,0,0
60,71,1,0,3,BASH,8,2,0,72,0,40,12,0,0
60,71,1,1,1,STRIKE,6,0,0,72,0,32,12,0,2
60,71,2,0,3,STRIKE,6,0,0,60,0,23,0,6,1
60,71,2,1,2,STRIKE,6,0,0,60,0,20,0,0,1
60,71,2,2,1,DEFEND,0,0,5,60,0,11,0,0,1
60,71,3,0,3,STRIKE,6,0,0,60,0,11,16,0,0
60,71,3,1,2,STRIKE,6,0,0,60,0,5,16,0,0
68,72,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
68,72,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
68,72,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
68,72,2,0,3,STRIKE,6,0,0,70,0,34,0,6,0
68,72,2,1,2,STRIKE,6,0,0,70,0,34,0,0,0
68,72,2,2,1,STRIKE,6,0,0,70,0,28,0,0,0
68,72,3,0,3,DEFEND,0,0,5,70,0,22,11,5,0
68,72,3,1,2,DEFEND,0,0,5,70,5,22,11,5,0
68,72,3,2,1,STRIKE,6,0,0,70,10,22,11,5,0
68,72,4,0,3,STRIKE,6,0,0,69,0,21,11,5,0
68,72,4,1,2,DEFEND,0,0,5,69,0,20,11,0,0
68,72,4,2,1,DEFEND,0,0,5,69,5,20,11,0,0
68,72,5,0,3,BASH,8,2,0,68,0,20,0,6,0
68,72,5,1,1,STRIKE,6,0,0,68,0,18,0,0,2
68,72,6,0,3,STRIKE,6,0,0,68,0,9,15,5,1
68,72,6,1,2,STRIKE,6,0,0,68,0,5,15,0,1
66,73,1,0,3,DEFEND,0,0,5,72,0,40,12,0,0
66,73,1,1,2,DEFEND,0,0,5,72,5,40,12,0,0
66,73,1,2,1,STRIKE,6,0,0,72,10,40,12,0,0
66,73,2,0,3,BASH,8,2,0,70,0,34,7,5,0
66,73,2,1,1,DEFEND,0,0,5,70,0,31,7,0,2
66,73,3,0,3,STRIKE,6,0,0,68,0,31,7,5,1
66,73,3,1,2,DEFEND,0,0,5,68,0,27,7,0,1
66,73,3,2,1,DEFEND,0,0,5,68,5,27,7,0,1
66,73,4,0,3,STRIKE,6,0,0,68,0,27,0,6,0
66,73,4,1,2,STRIKE,6,0,0,68,0,27,0,0,0
66,73,4,2,1,STRIKE,6,0,0,68,0,21,0,0,0
66,73,5,0,3,DEFEND,0,0,5,68,0,15,11,5,0
66,73,5,1,2,DEFEND,0,0,5,68,5,15,11,5,0
66,73,5,2,1,STRIKE,6,0,0,68,10,15,11,5,0
66,73,6,0,3,DEFEND,0,0,5,67,0,14,11,5,0
66,73,6,1,2,DEFEND,0,0,5,67,5,14,11,5,0
66,73,6,2,1,STRIKE,6,0,0,67,10,14,11,5,0
66,73,7,0,3,STRIKE,6,0,0,66,0,13,0,6,0
66,73,7,1,2,DEFEND,0,0,5,66,0,13,0,0,0
66,73,7,2,1,DEFEND,0,0,5,66,5,13,0,0,0
66,73,8,0,3,BASH,8,2,0,66,0,13,20,0,0
66,73,8,1,1,STRIKE,6,0,0,66,0,5,20,0,2
